"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username"""
"1784904438785941940,""Mon Apr 29 11:15:54 +0000 2024"",""0"",""jika kamu merasa hidupmu tidak berguna coba tengok ini"",""1784904438785941940"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/polymorph1sm/status/1784904438785941940"",""1569261479521812486"",""polymorph1sm"""
"1784577499319750986,""Mon Apr 29 11:07:31 +0000 2024"",""0"",""@kegblgnunfaedh Teruslah menjadi pejabat walau tidak berguna."",""1784902328505774437"","""",""kegblgnunfaedh"",""in"","""",""0"",""0"",""0"",""https://x.com/Uzierengas/status/1784902328505774437"",""1754289355911471104"",""Uzierengas"""
"1784798957585170568,""Mon Apr 29 10:54:50 +0000 2024"",""0"",""@R1llustrate dari dulu juga bebas kok pah soalnya palunya ( tidak berguna )"",""1784899138074579127"","""",""R1llustrate"",""in"","""",""0"",""0"",""0"",""https://x.com/yesmefendy_/status/1784899138074579127"",""4556909353"",""yesmefendy_"""
"1784893900714320094,""Mon Apr 29 10:48:44 +0000 2024"",""3"",""@convomfs Terimakasih sudah mengajari saya banyak hal. Semuanya seperti mimpi dan saya sebenarnya tidak suka anda tapi semoga ilmu dan kepercayaan yang anda berikan berguna. Sampai jumpa di negara manapun nanti untuk kita chef."",""1784897599100592182"","""",""convomfs"",""in"",""20+"",""0"",""0"",""0"",""https://x.com/yourfathersaber/status/1784897599100592182"",""1751925181625536512"",""yourfathersaber"""
"1784647435635343512,""Mon Apr 29 10:47:44 +0000 2024"",""9"",""@ohmybeautybank diaku tidak berguna ga berasa efeknya sama sekali belinya juga antara iya iya ga tapi butuh moist moistnya bikin muka lengket berminyak gak nyaman dikulit."",""1784897350067970215"","""",""ohmybeautybank"",""in"","""",""0"",""1"",""0"",""https://x.com/unyaawh/status/1784897350067970215"",""1755979428025475072"",""unyaawh"""
"1784891079453454485,""Mon Apr 29 10:22:49 +0000 2024"",""0"",""STOP PROVOKASI TIDAK BERGUNA SEPERTI AKUN TERSEBUT Orang Papua bebas memilih pekerjaan sesuai dengan hati nurani nya karena oknum seperti akun tersebut tidak lebih dari seekor kambing peliharaan sebby sambom yang ingin Masyarakat Papua terus terusan hidup sengsara!! https://t.co/o3IjoWtcGa"",""1784891079453454485"",""https://pbs.twimg.com/media/GMU03XbX0AA0FOX.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/SebastianLodu/status/1784891079453454485"",""1528572840001568768"",""SebastianLodu"""
"1784634421313949957,""Mon Apr 29 10:18:41 +0000 2024"",""0"",""Saya harap nasihat nasihat yang pernah saya kasih ke dirimu tidak kamu anggap angin lalu dan saya harap nasihat saya berguna untukmu."",""1784890039937180022"","""",""alxxssns"",""in"","""",""0"",""1"",""0"",""https://x.com/alxxssns/status/1784890039937180022"",""1777409305697996804"",""alxxssns"""
"1784889297130144034,""Mon Apr 29 10:15:44 +0000 2024"",""0"",""Aku yang sama suami suka minta ini itu kadang kasihan lagi bareng-bareng sama yang lain. Kaya minta jajan setiap suami keluar rumah minta cekout beberapa barang yang kadang tidak begitu berguna tapi manusiawinya wanita semua ingin dan suami pasti bilang iya oke."",""1784889297130144034"","""","""",""in"",""Indonesia"",""0"",""2"",""0"",""https://x.com/Jrhmwtt/status/1784889297130144034"",""1065448277447856128"",""Jrhmwtt"""
"1784888505354551478,""Mon Apr 29 10:12:35 +0000 2024"",""0"",""anyinggg aing emg manusia paling tidak berguna untuk saat ini gatau kalau nanti."",""1784888505354551478"","""","""",""in"",""West Java, Indonesia"",""0"",""0"",""0"",""https://x.com/bbylionx_/status/1784888505354551478"",""1528338729403817985"",""bbylionx_"""
"1784796900379754854,""Mon Apr 29 10:03:41 +0000 2024"",""0"",""@ysfwrnt Sepuuuhh ajarin dong sepuhhh anak new era butuh arahan umur tidak berguna di kehidupan fans ini"",""1784886263100694821"","""",""ysfwrnt"",""in"",""Jakarta Capital Region"",""0"",""0"",""0"",""https://x.com/Aldy_rizkif/status/1784886263100694821"",""1185607346"",""Aldy_rizkif"""
"1784881993144258990,""Mon Apr 29 09:46:43 +0000 2024"",""0"",""#Page120of366 Jika kamu belum bisa membedakan mana yang namanya KATANYA dan NYATANYA dalam suatu percakapan banyak arah maka berisikmu tidak berguna di depan saya okay?!"",""1784881993144258990"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://x.com/DDamayiMd/status/1784881993144258990"",""1646064715771281408"",""DDamayiMd"""
"1784881719742443556,""Mon Apr 29 09:45:38 +0000 2024"",""1"",""Halo Sobat Macf Selain menabung kita juga perlu menyiapkan dana darurat lohh.. Dana ini berguna ketika tiba-tiba terjadi masalah keuangan yang tidak kita inginkan #MAF #MCF #MegaAutoFinance #MegaCentralFinance #twin #IniTwitter https://t.co/44ytzALS6V"",""1784881719742443556"",""https://pbs.twimg.com/ext_tw_video_thumb/1784881185216212992/pu/img/Up4icqiF1-skDlvX.jpg"","""",""in"",""Jakarta Pusat, DKI Jakarta"",""0"",""0"",""0"",""https://x.com/mcf_maf/status/1784881719742443556"",""1316934133197631491"",""mcf_maf"""
"1784879468634398889,""Mon Apr 29 09:43:48 +0000 2024"",""0"",""skrng baru sadar bbrp tidak begitu berguna pemirsaa"",""1784881261158285698"","""",""spacedisewakan"",""in"",""Nowhere"",""0"",""0"",""0"",""https://x.com/spacedisewakan/status/1784881261158285698"",""1055788396923109377"",""spacedisewakan"""
"1784620374216581519,""Mon Apr 29 09:35:39 +0000 2024"",""0"",""@heyoodis matcha sangat amat tidak berguna di dunia ini huftt"",""1784879208197656763"","""",""archivediss"",""in"",""off"",""0"",""0"",""0"",""https://x.com/lullabiecss_/status/1784879208197656763"",""1517715813524205568"",""lullabiecss_"""
"1784865788169486554,""Mon Apr 29 08:42:27 +0000 2024"",""4"",""@Kepala_BP2MI : Tidak boleh dong keputusan ditingkat atas dijadikan sekadar keputusan tak berguna. Mestinya ini jalan. Bapak Benny minta pihak PJT juga pro aktif mencari solusi. Tukar informasi diskusi utk menyampaikan problem2 di lapangan harus dilakukan. #BP2MI #SikatSindikat https://t.co/DuLOjFKmKl"",""1784865819391909926"",""https://pbs.twimg.com/media/GMUeAPcXsAA8y9u.jpg"",""berli_flo"",""in"","""",""0"",""1"",""4"",""https://x.com/berli_flo/status/1784865819391909926"",""1366731333238591489"",""berli_flo"""
"1784863296660586904,""Mon Apr 29 08:32:25 +0000 2024"",""0"",""Memang benar2 tidak berguna mau nyicil ngapusin kok wuueeggaah https://t.co/5LecIO38T5"",""1784863296660586904"",""https://pbs.twimg.com/media/GMUbtGpXEAAy2Nb.jpg"","""",""in"",""EXPLICIT"",""1"",""0"",""0"",""https://x.com/ruddydusk_/status/1784863296660586904"",""1533802165"",""ruddydusk_"""
"1784609463611404578,""Mon Apr 29 08:16:04 +0000 2024"",""0"",""@Heraloebss Mereka kira masyarakat +62 bodoh kale mudah di kibulin..padahal yg terlihat bodoh justru para pelaku..maklum dah rezim saat ini yg ditonjolkan nafsu akhirnya otak tidak berguna dengan baik..hahahaa..ancur bangsat"",""1784859182564508138"","""",""Heraloebss"",""in"",""Konawe, Sulawesi Tenggara"",""0"",""0"",""0"",""https://x.com/Boy49239801/status/1784859182564508138"",""1304301928717848576"",""Boy49239801"""
"1784855907077444077,""Mon Apr 29 08:03:03 +0000 2024"",""0"",""Buktikan menterinya jgn kebanyakan seremonial banyak Penyuluh Pertanian yg makan gaji buta tidak berguna di lapangan"",""1784855907077444077"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/embunlintan9/status/1784855907077444077"",""1679480341088854018"",""embunlintan9"""
"1784847294778786093,""Mon Apr 29 07:28:50 +0000 2024"",""266"",""Ketika aku melihat dunia.... Aku menemukan diri ku... Ketika aku melihat ke atas langit Aku bukanlah siapa..siapa.... Ketika berbicara soal surga Aku tidak tahu adakah nama ku disana.... Tp yang aku tau aku berusaha untuk menjadi manusia yang sedikit berguna! https://t.co/Xu6wIDLWsA"",""1784847294778786093"",""https://pbs.twimg.com/media/GMUNJ9obAAAXRNb.jpg"","""",""in"","""",""2"",""14"",""22"",""https://x.com/LexWu_13/status/1784847294778786093"",""1395171646151880706"",""LexWu_13"""
"1784722020850446570,""Mon Apr 29 07:25:22 +0000 2024"",""0"",""@gilang_ahm31272 Bkn kecolongan itu tp pura² tidak tahu..kan hsil uang msuk kantong sendiri kan hukum Indonesia tdk berguna alias Cacat hukum Indonesia cm b'laku bg org yg tdk duet alias rakyat miskin klo gknsanggup ujung² utang negara rakyat yg byr dgn istilah lain naik ini itu pajak brg/pajak"",""1784846421893816756"","""",""gilang_ahm31272"",""in"","""",""0"",""0"",""0"",""https://x.com/srimaulida8870/status/1784846421893816756"",""1748791503395446784"",""srimaulida8870"""
"1785458779032891446,""Tue Apr 30 23:58:39 +0000 2024"",""0"",""TRII SIALLLL SALDO GUE UDAH KEPOTONG YA KOK BISA DI APP BIMATRI MALAH TRANSAKSI GAGAL???? @triindonesia"",""1785458779032891446"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/blueblooms_/status/1785458779032891446"",""753124837158191105"",""blueblooms_"""
"1785458636170604820,""Tue Apr 30 23:58:05 +0000 2024"",""0"",""Kalau keekspos nanti banyak RT deals Gagal nabung dong "",""1785458636170604820"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/96Ikd/status/1785458636170604820"",""1628393759057801216"",""96Ikd"""
"1785458512354775133,""Tue Apr 30 23:57:36 +0000 2024"",""0"",""Selalu GAGAL it's okey gue tetap mencoba terus️‍"",""1785458512354775133"","""","""",""in"",""Gresik, East Java"",""0"",""0"",""0"",""https://x.com/azbutter/status/1785458512354775133"",""3222231097"",""azbutter"""
"1785340483621024032,""Tue Apr 30 23:56:27 +0000 2024"",""0"",""@WafiDwitama gagal ganteng udeh"",""1785458223916736931"","""",""WafiDwitama"",""in"","""",""0"",""0"",""0"",""https://x.com/apinn_30/status/1785458223916736931"",""1699733339471831040"",""apinn_30"""
"1785457944915771562,""Tue Apr 30 23:55:20 +0000 2024"",""0"",""ya allah ini semua flight gagal even ke kalimantan jg gara gara erupsi gunung"",""1785457944915771562"","""","""",""in"",""ina"",""0"",""0"",""0"",""https://x.com/insyekurity/status/1785457944915771562"",""914352630838824960"",""insyekurity"""
"1785457922891469207,""Tue Apr 30 23:55:15 +0000 2024"",""0"",""Meski Gagal Ke Final Erick Thohir Apresiasi Acara Nobar Suporter Tanah Air Netizen Minta Wasit Shen Yinhao Dinaturalisasi https://t.co/Cjy3NsIg4v"",""1785457922891469207"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/ImronRasyidi8/status/1785457922891469207"",""1425244557826957312"",""ImronRasyidi8"""
"1785180563630112994,""Tue Apr 30 23:53:09 +0000 2024"",""0"",""@DEKLlNASI ㅤ Kalau ada kesalahan dan gagal aksi bisa ada cedera sih. Atau kadang engga terkendali akhirnya kena betulan cukup sakit. ㅤ"",""1785457394207908246"","""",""DEKLlNASI"",""in"",""Don't put me in position where I gotta"
"1785442963579171230,""Tue Apr 30 23:53:06 +0000 2024"",""9"",""@apercuana ini bukan cerita anak zero to hero. tp anak kipk yg tujuannya dikasihani buat dptin bantuan ekonomi buktinya dia ngelampirin kipk. banyak yg kondisi ekonomi setara/di bawah dia masih gagal dpt kipk"",""1785457381448765495"","""","""",""in"",""🇮🇩 - she/her - 25+"",""0"",""1"",""0"",""https://x.com/ClaireDimlight/status/1785457381448765495"",""1150748576311463936"",""ClaireDimlight"""
"1785399541409423559,""Tue Apr 30 23:51:05 +0000 2024"",""0"",""@aylaffyu_ Semoga jadi korban pelet kak ayu "",""1785456875586396496"","""",""aylaffyu_"",""in"",""jakarta"",""0"",""0"",""0"",""https://x.com/syahazfarha17/status/1785456875586396496"",""1631202548358221824"",""syahazfarha17"""
"1785448963468046669,""Tue Apr 30 23:51:01 +0000 2024"",""0"",""@itsnwidya @KaterinkSe35490 @undipmenfess naini. ini bukan cerita anak from zero to hero. ini anak kipk yg minta dikasihani. banyak anak yg ekonomi di bawah setara/di bawah ara tp gagal dpt kipk"",""1785456857798287775"","""",""itsnwidya"",""in"",""🇮🇩 - she/her - 25+"",""0"",""1"",""0"",""https://x.com/ClaireDimlight/status/1785456857798287775"",""1150748576311463936"",""ClaireDimlight"""
"1785269731957858382,""Tue Apr 30 23:49:55 +0000 2024"",""0"",""@Ghurem2 Wasit itu jls curang. Mungkin utk mengejek Jkw yg mungkin jg curang mulai dari presiden 3P perpanjangan jabatan 3th walau gagal. Tapi yg berhasil Paman ngubah UU KPU terima cawapres putusan pelanggaran etik sirekap dan manual yg berantakan dll. Sy sdh ga pcy pg dg Pembohong!"",""1785456581741822069"","""",""Ghurem2"",""in"","""",""0"",""1"",""0"",""https://x.com/PocoRedmip3397/status/1785456581741822069"",""1681943465050132480"",""PocoRedmip3397"""
"1785247749744779741,""Tue Apr 30 23:49:26 +0000 2024"",""0"",""@undipmenfess Beasiswa berprestasi itu jg ga gampang dapetnya. Adikku tuh gagal dpt krn apa coba? Coachnya ngga mau ttd. Yg dikasi malah yg mampu "",""1785456459058483487"","""",""undipmenfess"",""in"",""Malang-Banyuwangi "",""0"",""0"",""0"",""https://x.com/bee_is_cute/status/1785456459058483487"",""95640960"",""bee_is_cute"""
"1785456326619140517,""Tue Apr 30 23:48:55 +0000 2024"",""0"",""masa gagal lagi"",""1785456326619140517"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/bacangpulen/status/1785456326619140517"",""1746737873012015104"",""bacangpulen"""
"1785309299948044782,""Tue Apr 30 23:48:53 +0000 2024"",""0"",""@nihlc Betul malah jadi pilih yg lebih mahal lagi niat hematnya gagal"",""1785456318666747945"","""",""nihlc"",""in"",""Indonesia - Japan"",""0"",""0"",""0"",""https://x.com/macchalova/status/1785456318666747945"",""879644953"",""macchalova"""
"1785444016470761771,""Tue Apr 30 23:47:17 +0000 2024"",""0"",""@JuicyFruityyy Urahhhhhh https://t.co/pRHj0jBDvX"",""1785455916986597735"",""https://pbs.twimg.com/media/GMc2sdDaAAAtd4g.jpg"",""JuicyFruityyy"",""in"","""",""0"",""0"",""0"",""https://x.com/Gagal_win/status/1785455916986597735"",""1563086100960538625"",""Gagal_win"""
"1785398733133488367,""Tue Apr 30 23:46:54 +0000 2024"",""1"",""@5teV3n_Pe9eL Ngelus kepala dah tu gagal belain taipan retail "",""1785455822195282351"","""",""V3g3L"",""in"","""",""0"",""0"",""0"",""https://x.com/Savvytrader6/status/1785455822195282351"",""1500829911891984386"",""Savvytrader6"""
"1785455662593671352,""Tue Apr 30 23:46:16 +0000 2024"",""1"",""Info aku gagal masuk klp48"",""1785455662593671352"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/shouguru/status/1785455662593671352"",""1319935314522062848"",""shouguru"""
"1785326678878863769,""Tue Apr 30 23:45:01 +0000 2024"",""13"",""@sandalista1789 Bener nih apa yang di katakan Jokowi pasti berkebalikan dengan apa yang terjadi. . Bangsat kenapa orang ini berpendapat tentang indonesia dalam kompetisi olimpiade. Gagal wes gagall"",""1785455347974705342"","""",""sandalista1789"",""in"",""Denpasar Selatan, Indonesia"",""0"",""1"",""1"",""https://x.com/apryjag_24/status/1785455347974705342"",""781340274752491520"",""apryjag_24"""
"1785455318392246345,""Tue Apr 30 23:44:54 +0000 2024"",""0"",""Enak ya yang dapat KIPK tapi masih bisa beli banyak barang high end. Sial.. kesel banget masih inget sebelum memutuskan untuk enggak melanjutkan kuliah karena biaya di situ aku galau nangis mulu udah berusaha nyari sana sini. Aku gak bisa aku gagal."",""1785455318392246345"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/pwettynan/status/1785455318392246345"",""1698813905534140416"",""pwettynan"""
"1785455308036567444,""Tue Apr 30 23:44:52 +0000 2024"",""0"",""Eh maaf tp ini baru day 2 kita masih punya banyak waktu tau. Kenapa malah bilang gagal dan sia sia. Jangan gini atuh nder lebih baik semangatin yang lain drpd narasi kayak gini. Ga ada usaha sia sia. Kita masih bisa coba sama sama. Semangat"",""1785455308036567444"","""","""",""in"",""caratland"",""0"",""0"",""0"",""https://x.com/everyone_onu/status/1785455308036567444"",""782667878113751041"",""everyone_onu"""
"1785434171110048045,""Tue Apr 30 23:44:42 +0000 2024"",""2"",""@xxxelszbeom_ Gak prnah gagal ‍ selalu membuat hatiku dag Dig dug melulu "",""1785455266189951120"","""",""xxxels88"",""in"","""",""0"",""1"",""0"",""https://x.com/ZETicha23/status/1785455266189951120"",""1775927201868976128"",""ZETicha23"""
"1784978583775330403,""Tue Apr 30 23:42:39 +0000 2024"",""0"",""@alardoathan @aphroodita Waduh anda gagal lucu"",""1785454753071444001"","""",""alardoathan"",""in"","""",""0"",""0"",""0"",""https://x.com/buppeacomeback/status/1785454753071444001"",""1778802536935510016"",""buppeacomeback"""
"1784949134191202726,""Tue Apr 30 23:42:04 +0000 2024"",""0"",""@ProfOnline_id @AsbabulKopi Sayang sekali shintaeyoung gagal membuat timnas Indonesia berhasil melawan Uzbekistan YANG MERUPAKAN NEGARA MAYORITAS ISLAM https://t.co/bhMI6ER68T"",""1785454605230563562"","""",""ProfOnline_id"",""in"","""",""0"",""0"",""0"",""https://x.com/pordylr/status/1785454605230563562"",""2281798662"",""pordylr"""
"1785415397292056674,""Tue Apr 30 21:06:16 +0000 2024"",""13"",""gue heran deh jujur kemaren seharian moots gue semuanya sibuk streaming sampe ada yg mandi trus bab masih streaming dan lu bilang gagal. emang kita kesalip tapi bukan berarti GAGAL daripada bikin down gini mending lanjut aja streaming semangatin yg udah stream dari awal rilis."",""1785415397292056674"","""","""",""in"","""",""0"",""2"",""1"",""https://x.com/pikachuredflag/status/1785415397292056674"",""1531796208397991936"",""pikachuredflag"""
"1785415270632460774,""Tue Apr 30 21:05:46 +0000 2024"",""0"",""PC doi mana pernah gagal sih"",""1785415270632460774"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/jwisoung/status/1785415270632460774"",""1663222036930625537"",""jwisoung"""
"1785415202680496171,""Tue Apr 30 21:05:30 +0000 2024"",""0"",""Gagal prediksi https://t.co/84KWHwGm00"",""1785415202680496171"",""https://pbs.twimg.com/media/GMcRqivawAEyGLQ.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/wilferrrr/status/1785415202680496171"",""1546446595058585601"",""wilferrrr"""
"1785097894514868333,""Tue Apr 30 21:05:10 +0000 2024"",""1"",""@diaryhijrah08 Sayangnya emakku udah gaada. Jadi udah gaada yg doain lagi. Biasanya setiap aku mau ngelakuin hal sesuatu selalu diijinin dan minta doa dan akhirnya doa emakku tanpa disadari lurus2 aja gitu urusannya. Sekarang ke nya apapun yg kulakukan selalu salah dan gagal terus menerus."",""1785415119742304343"","""",""diaryhijrah08"",""in"",""📍Tangerang, Banten"",""0"",""0"",""0"",""https://x.com/AdhaSelica/status/1785415119742304343"",""1214864221319487489"",""AdhaSelica"""
"1785415089132347872,""Tue Apr 30 21:05:03 +0000 2024"",""0"",""Semakin tak keruan negara kita.. hari tu walanon berbangga sangat konon inflasi negara kekal rendah.. walhal rakyat masih terbeban dgn harga barang yg semakin melonjak.. kini dah terbukti bhw madanon sememangnya GAGAL selama ini.. https://t.co/NwN3NrkwYe"",""1785415089132347872"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/biker2baker/status/1785415089132347872"",""1431162491011092482"",""biker2baker"""
"1785402816741454279,""Tue Apr 30 21:04:19 +0000 2024"",""4"",""@realmadridindo1 kacau sih mereka ini ofensif kurang defensif gagal total gk bisa memperlambat musiala dan sane mana gak di ganti2 lgi malah kroos yg diganti musim depan Opa Perez wajib beli wingback sih ini kopong banget sisi sayap kalo gini terus."",""1785414904226468237"","""",""realmadridindo1"",""in"",""Maros, Sulawesi Selatan"",""0"",""2"",""0"",""https://x.com/Dzlfhmi_/status/1785414904226468237"",""1086644537957568512"",""Dzlfhmi_"""
"1785300612848214073,""Tue Apr 30 21:04:13 +0000 2024"",""1"",""@Fahrihamzah gagal dapat jabatan hancur berkeping-kepinglah hati kau #jilatterus"",""1785414879022903403"","""",""Fahrihamzah"",""in"","""",""0"",""0"",""0"",""https://x.com/HHHasrulHusain/status/1785414879022903403"",""1556916957404102656"",""HHHasrulHusain"""
"1785385576272941220,""Tue Apr 30 21:02:40 +0000 2024"",""0"",""@dewisptaqum Belom tdr kak Dewi yang cantik"",""1785414488310886561"","""",""dwsptqum"",""in"",""jakarta"",""0"",""0"",""0"",""https://x.com/syahazfarha17/status/1785414488310886561"",""1631202548358221824"",""syahazfarha17"""
"1785268780123500836,""Tue Apr 30 20:59:27 +0000 2024"",""0"",""@gagal_hijrah Dan siap2 dai muh di bidahkan wawkwak"",""1785413680223645772"","""",""gagal_hijrah"",""in"",""Bekasi"",""0"",""0"",""0"",""https://x.com/ahmadfz1/status/1785413680223645772"",""426483694"",""ahmadfz1"""
"1785394141280755784,""Tue Apr 30 20:58:15 +0000 2024"",""0"",""@budibongg Nanti Munchen dibantai di Bernabeu om"",""1785413378212761997"","""",""budibongg"",""in"",""jakarta"",""0"",""0"",""0"",""https://x.com/syahazfarha17/status/1785413378212761997"",""1631202548358221824"",""syahazfarha17"""
"1785409184772804785,""Tue Apr 30 20:41:35 +0000 2024"",""0"",""Raja formula gagal"",""1785409184772804785"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/4mar4dli/status/1785409184772804785"",""1610669575867338752"",""4mar4dli"""
"1785148605894177199,""Tue Apr 30 20:40:04 +0000 2024"",""0"",""@lady_bugg11 Most likely gagal. Rasa tak viable berapa lah traffic di Langkawi tu? Bukan jem pun pelancong pun seasonal. Tak balik modal. Dah buat feasibility study ke Sanusi?"",""1785408804332654687"","""",""lady_bugg11"",""in"","""",""0"",""0"",""0"",""https://x.com/Kings_mys/status/1785408804332654687"",""1661540668827914240"",""Kings_mys"""
"1785408499117396083,""Tue Apr 30 20:38:52 +0000 2024"",""1"",""Gagal jadi manusia Tapi tolong jangan gagal jadi orang tua "",""1785408499117396083"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/sisiiikiri/status/1785408499117396083"",""1381178047"",""sisiiikiri"""
"1785406736540811633,""Tue Apr 30 20:38:09 +0000 2024"",""20"",""@mlbbfess Memang belum tentu nderr kadang yg jago juga kalau lagi apes yaa coklat tapi gw kalau mau pick Odette pengen terakhir atau sebelum terakhir sih soalnya nih hero manja banget kesenggol dikit gagal ulti nya "",""1785408320276447603"","""",""mlbbfess"",""in"",""Kota Bandung, Jawa Barat"",""0"",""1"",""0"",""https://x.com/aetherphan/status/1785408320276447603"",""2378611418"",""aetherphan"""
"1785407848400449541,""Tue Apr 30 20:37:08 +0000 2024"",""0"",""@idextratime Mau provokasi tapi gagal "",""1785408066479174076"","""",""idextratime"",""in"","""",""0"",""0"",""0"",""https://x.com/CFCTalks_/status/1785408066479174076"",""1361839039012249603"",""CFCTalks_"""
"1785394211703161263,""Tue Apr 30 20:35:31 +0000 2024"",""0"",""@panda_prasetya @panditfootball Dari yg gue liat taktiknya munchen yang itu zona marking makanya kroos bisa bebas nah si kim ini gagal fokus ketarik sama pergerakan vini jadinya man to man marking mungkin kebiasaan main munchen gitu tapi gatau juga soalnya g prnah nonton munchen lagi"",""1785407658931163239"","""",""panda_prasetya"",""in"",""banda aceh"",""0"",""0"",""0"",""https://x.com/bronjir/status/1785407658931163239"",""375417089"",""bronjir"""
"1785405868843921768,""Tue Apr 30 20:28:25 +0000 2024"",""1"",""PSIS Semarang gagal menembus Championship series Liga 1 2023/2024 usai dibekap Persija Jakarta 1-2 di laga terakhir. Pelatih PSIS Gilbert Agius minta maaf. https://t.co/zXOYR0OlUv"",""1785405868843921768"","""","""",""in"","""",""0"",""0"",""1"",""https://x.com/detikcom/status/1785405868843921768"",""69183155"",""detikcom"""
"1785403614795809194,""Tue Apr 30 20:23:06 +0000 2024"",""0"",""Kakakku disitu pasti kesannya kek org mau nipu masuk gagal. Pdhl kakakku gaperna ngasi tiketnya ke siapapun nama ditiket dan ktp jg atas nama kakakku. Bisa bisanya ini panitia blg tiketnya uda dituker pake ktp atas nama kakakku?!?!? Gajelas bgt anj"",""1785404533365162254"","""",""airputea"",""in"","""",""0"",""1"",""0"",""https://x.com/airputea/status/1785404533365162254"",""761781505777504257"",""airputea"""
"1785404273368739970,""Tue Apr 30 20:22:04 +0000 2024"",""55"",""Tujuh kali ambil penalti. Tujuh kali berhasil. Harry Kane belum pernah gagal mengeksekusi penalti sejak bergabung ke Bayern. https://t.co/c8t6mf9xUe"",""1785404273368739970"",""https://pbs.twimg.com/media/GMcHuWlbwAAccYa.jpg"","""",""in"",""Indonesia"",""0"",""2"",""1"",""https://x.com/SpieltagIndo/status/1785404273368739970"",""1043825556028981250"",""SpieltagIndo"""
"1785247724620648738,""Tue Apr 30 20:22:00 +0000 2024"",""0"",""@HabisNontonFilm Mau nonton HOW TO MAKE MOLLIONS BEFORE GRANDMA DIES karena... pengen liat billkin sama tu di bioskop karna acting mereka udah ga perlu diragukan lagi!! Terus in GDH I trust filmnya ga ada yg gagal jd penasaran bgt sama film ini. Dannn I love my grandma beliau lagi sakit "",""1785404256314708037"","""",""HabisNontonFilm"",""in"","""",""0"",""1"",""0"",""https://x.com/mndlvt/status/1785404256314708037"",""1028907328064512000"",""mndlvt"""
"1785404214598144093,""Tue Apr 30 20:21:50 +0000 2024"",""62"",""JIAKHHHH VINI MASIH GAGAL #Blibli @bliblidotcom"",""1785404214598144093"","""","""",""in"","""",""1"",""10"",""0"",""https://x.com/idextratime/status/1785404214598144093"",""1222927522033094656"",""idextratime"""
"1785404087628075514,""Tue Apr 30 20:21:20 +0000 2024"",""0"",""yahhh gagal mengalahkan rekor bulan Maret https://t.co/fb976ZN0bw"",""1785404087628075514"",""https://pbs.twimg.com/media/GMcHjREbsAAroKe.jpg"","""",""in"",""Indonesia"",""0"",""1"",""0"",""https://x.com/user1649213409/status/1785404087628075514"",""1223805030865633280"",""user1649213409"""
"1785400501821116539,""Tue Apr 30 20:07:05 +0000 2024"",""0"",""mbak gogle sampai eror gara2 timnas gagal menang.. #shorts #subhanchanel https://t.co/6puH9PmiIX"",""1785400501821116539"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/idn_info/status/1785400501821116539"",""1239556956"",""idn_info"""
"1785399835719602596,""Tue Apr 30 20:04:26 +0000 2024"",""0"",""saking almost prefect nya sampe inget mana yang gagal wkk"",""1785399835719602596"","""","""",""in"",""DKI Jakarta, Indonesia"",""0"",""0"",""0"",""https://x.com/abdyann_/status/1785399835719602596"",""734421522"",""abdyann_"""
"1785399625282892002,""Tue Apr 30 20:03:36 +0000 2024"",""0"",""nonton munchen v madrid awal awal agak deg²an karna madrid keserang terus dan tuchel dkk emang ngincer cetak gol pertama juga tapi untung nya gagal sampe vini cetak gol wkwkw abis itu munchen kek abis bensin wkwk langsung drop stamina nya"",""1785399625282892002"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/SiTaamaaaa/status/1785399625282892002"",""1187002031430455296"",""SiTaamaaaa"""
"1785398185927881007,""Tue Apr 30 19:57:53 +0000 2024"",""13"",""Penumpang wanita terperosok ke dalam kolong KRl di stasiun Pocin akibat terdorong keluar karena gagal masuk gerbong yg penuh untungnya penumpang tersebut berhasil dievakuasi https://t.co/uSljdHw9Iq"",""1785398185927881007"",""https://pbs.twimg.com/ext_tw_video_thumb/1785398075135229952/pu/img/p_ipUJUHxqxxzQUA.jpg"","""",""in"",""Zimbabwe "",""0"",""1"",""1"",""https://x.com/V3g3L/status/1785398185927881007"",""224431376"",""V3g3L"""
