"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";
"1785457339069497357,""Tue Apr 30 23:52:56 +0000 2024"",""0"",""Jadi cowo lemah jelek ngga good rekening tu hina banget ya baru chat aja udah di abaikan apalagi nge confess mungkin bakal di ludahin."",""1785457339069497357"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/Jaran08798489/status/1785457339069497357"",""1408765439681826816"",""Jaran08798489""";
"1785375274634489907,""Tue Apr 30 23:52:38 +0000 2024"",""0"",""@heheisdan @Versi_Jelek @neisrha Baru diomongin udah mampir aja nih"",""1785457265308557779"","""",""heheisdan"",""in"",""PT. Mencari Cinta Sejati"",""0"",""0"",""0"",""https://x.com/pmdskd_a14/status/1785457265308557779"",""1723658480542953472"",""pmdskd_a14""";
"1785334431684981228,""Tue Apr 30 23:52:07 +0000 2024"",""0"",""@gyuturu iyalah video jelek no 1"",""1785457131732537592"","""",""gyuturu"",""in"",""pubrant, rrbyf"",""0"",""0"",""0"",""https://x.com/bitsamzZ/status/1785457131732537592"",""1513519977612992516"",""bitsamzZ""";
"1785457053504549004,""Tue Apr 30 23:51:48 +0000 2024"",""0"",""Ya berarti pengamalan agamanya jelek kak. Soalnya pasangan yang baik ya itu perintah agama. Mau solat sehari 1000 rakaat kalo sama anak istri suka mukul ya salah"",""1785457053504549004"","""","""",""in"",""Kediri, Jawa Timur"",""0"",""0"",""0"",""https://x.com/arsadanim/status/1785457053504549004"",""1605168568848748546"",""arsadanim""";
"1785294016764158239,""Tue Apr 30 23:51:34 +0000 2024"",""7"",""@uqisya_ @convomfs Akhir2 ini kok sorting terlarisnya Shopee jelek banget ya perasaan malah banyak muncul barang gak nyambung. Tapi tetep lebih suka Shopee siii "",""1785456995539276184"","""",""uqisya_"",""in"","""",""0"",""1"",""0"",""https://x.com/VeryHungryCate4/status/1785456995539276184"",""1475338920627884033"",""VeryHungryCate4""";
"1785456803205218791,""Tue Apr 30 23:50:48 +0000 2024"",""0"",""stress adalah ketika gw tau persis kemungkinan apa aja yg bakal terjadi tapi karena komunikasi gw jelek jd gw ga bisa jelasin apa apa tanpa dikatain halu wkwk"",""1785456803205218791"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/levenonine/status/1785456803205218791"",""1636347540043071489"",""levenonine""";
"1785146137567191157,""Tue Apr 30 23:50:36 +0000 2024"",""0"",""@convomf nyempil satu bikin jelek skip https://t.co/oEtjnqpbBP"",""1785456750541623514"",""https://pbs.twimg.com/media/GMc3c1cbkAAXpIp.jpg"",""convomf"",""in"","""",""0"",""0"",""0"",""https://x.com/hanazezz/status/1785456750541623514"",""1647080921521348609"",""hanazezz""";
"1784548997862244695,""Tue Apr 30 23:49:43 +0000 2024"",""0"",""@2416ix Mana aktingnya kebanyakan jelek2 Karakternya gak berguna2 amat dan aktingnya jelek oh boy what are you even doing here "",""1785456529711460797"","""",""2416ix"",""in"","""",""0"",""0"",""0"",""https://x.com/bx636xd/status/1785456529711460797"",""1338659716168224769"",""bx636xd""";
"1785361256549146845,""Tue Apr 30 23:49:07 +0000 2024"",""0"",""@blubilublue @literarybase Iyaa tapi komunikasinya mereka jelek bgt"",""1785456377533808714"","""",""blubilublue"",""in"",""Bandung - Yogyakarta"",""0"",""0"",""0"",""https://x.com/lilibraryie/status/1785456377533808714"",""1784609714929856512"",""lilibraryie""";
"1785236069992255926,""Tue Apr 30 23:48:22 +0000 2024"",""0"",""@kva911 @ardisatriawan Tapi intinya kalo lihat sih tolonglah pemerintahan pake aplikasi atau web yg bagus heh pasti makin sat set. Aplikasi passpor jelek Punya sdm bagus-bagus ga dimanfaatkan dengan baik."",""1785456191499538794"","""",""prajuritRindu"",""in"","""",""0"",""0"",""0"",""https://x.com/prajuritRindu/status/1785456191499538794"",""1583947802719457281"",""prajuritRindu""";
"1785456130954793444,""Tue Apr 30 23:48:08 +0000 2024"",""0"",""Aku didorong hyunjin karena dia ganteng IYA GUE TAU LU GAMAU DEKET-DEKET ORANG JELEK OK"",""1785456130954793444"","""","""",""in"",""she/her🔞"",""0"",""0"",""0"",""https://x.com/kiyeounlino/status/1785456130954793444"",""1618660329969557504"",""kiyeounlino""";
"1785222561221300328,""Tue Apr 30 23:48:05 +0000 2024"",""0"",""@sbmptnfess wanjay opini jelek"",""1785456116929081766"","""",""sbmptnfess"",""in"","""",""0"",""0"",""0"",""https://x.com/heyoweee_/status/1785456116929081766"",""764835619969208324"",""heyoweee_""";
"1785456104299979023,""Tue Apr 30 23:48:02 +0000 2024"",""1"",""WHYYY its always cowo yg udh ditemenin berproses tp malah ga tau diri mana lingkungan kantornya jelek bgt dihhh kak u deserve better udh bener kok gpp lepasin aja cowo beruk itu buang jauh-jauh"",""1785456104299979023"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/__ceniverse/status/1785456104299979023"",""1174968811126083584"",""__ceniverse""";
"1785311056543523136,""Tue Apr 30 23:47:30 +0000 2024"",""0"",""@undipmenfess Ketikan jelek. Tanda baca sama spasi salah. Kalimat gak efektif."",""1785455973047689288"","""",""undipmenfess"",""in"","""",""0"",""0"",""0"",""https://x.com/duniadaniya/status/1785455973047689288"",""1431576231678394369"",""duniadaniya""";
"1785455953233748283,""Tue Apr 30 23:47:26 +0000 2024"",""0"",""kalo hp jelek ga sampe 60 karena aku suka typo tapi kalo laptop keknya lebih bener wkwk"",""1785455953233748283"","""","""",""in"",""multifandom🌤 ㅡ 🦕🐰🐶🐇"",""0"",""0"",""0"",""https://x.com/vitaprs/status/1785455953233748283"",""71485554"",""vitaprs""";
"1785455950943694992,""Tue Apr 30 23:47:25 +0000 2024"",""1"",""Dih jelek bgt"",""1785455950943694992"","""","""",""in"",""Thailand"",""0"",""0"",""0"",""https://x.com/orenjiorens/status/1785455950943694992"",""945809118253555712"",""orenjiorens""";
"1785305042272256157,""Tue Apr 30 23:47:11 +0000 2024"",""0"",""@Titipan_Mafia Himbauan buat semuanya gausah ngikutin liga jelek wkw"",""1785455893901181362"","""",""Titipan_Mafia"",""in"",""Semarang, Jawa Tengah"",""0"",""0"",""0"",""https://x.com/zulfidwiputra/status/1785455893901181362"",""1242941369024253952"",""zulfidwiputra""";
"1785454280910254562,""Tue Apr 30 23:46:44 +0000 2024"",""0"",""@pyyzx_ JELEK A SUARAKU THAR NTAR KAMU SAKIT TELINGA"",""1785455779174293898"","""",""pyyzx_"",""in"",""he • 16"",""0"",""1"",""0"",""https://x.com/comfiii_/status/1785455779174293898"",""1622066811067056129"",""comfiii_""";
"1785312772634636565,""Tue Apr 30 23:46:40 +0000 2024"",""0"",""@zaidanhasanfann @BolaBolaAja Uzbekistan memang main bagus gak ada yg bilang main jelek tapi kalo kualitas washiittt yg anjenk "",""1785455763714122191"","""",""zaidanhasanfann"",""in"",""Semarang, Jawa Tengah"",""0"",""0"",""0"",""https://x.com/Galihdwisaput14/status/1785455763714122191"",""1401524692641480704"",""Galihdwisaput14""";
"1785341651793412428,""Tue Apr 30 23:46:37 +0000 2024"",""0"",""@undipmenfess jelek bgt ajg wkwk"",""1785455748862169132"","""",""undipmenfess"",""in"",""nowhere"",""0"",""0"",""0"",""https://x.com/adoorableu/status/1785455748862169132"",""1247109878813822977"",""adoorableu""";
"1785455717375422957,""Tue Apr 30 23:46:29 +0000 2024"",""0"",""Maaf jelek banget masa subjek sm body emailnya"",""1785455717375422957"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/diverxent/status/1785455717375422957"",""3454202474"",""diverxent""";
"1785455590611063296,""Tue Apr 30 23:45:59 +0000 2024"",""0"",""cemburu lo jelek banget"",""1785455590611063296"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/zeeyflower/status/1785455590611063296"",""1467690342535229440"",""zeeyflower""";
"1785455564044284204,""Tue Apr 30 23:45:53 +0000 2024"",""31"","" Benda apa ini jelek sekali https://t.co/myEpTSLYux"",""1785455564044284204"",""https://pbs.twimg.com/media/GMc2XxdawAApQZL.jpg"","""",""in"",""ID"",""0"",""0"",""5"",""https://x.com/kochengfs/status/1785455564044284204"",""243647729"",""kochengfs""";
"1784732347528876236,""Tue Apr 30 23:45:18 +0000 2024"",""0"",""@iknnewsantara @luffydcahyo @ardisatriawan Bahasanya jelek. Belajar lagi gih. Oh iya ga pernah sekolah ga berpendidikan ya makanya jadi buzzer."",""1785455417411383373"","""",""iknnewsantara"",""in"","""",""0"",""0"",""0"",""https://x.com/ymndhpsr/status/1785455417411383373"",""1408290410"",""ymndhpsr""";
"1785455287266316494,""Tue Apr 30 23:44:47 +0000 2024"",""0"",""Selamat pagi dari aku yang pagi-pagi udah badmood bangun tidur efek mimpi udah sedih banget buka x menemukan post yang jelek haaaahhhh Tapi hari ini gose"",""1785455287266316494"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/tetehnyawoozi/status/1785455287266316494"",""733939834654318592"",""tetehnyawoozi""";
"1785144976780992978,""Tue Apr 30 23:44:24 +0000 2024"",""0"",""@kdrama_menfess pdhl dibilang sinetron blom tentu jelek gini2 dlu kt nontonnya sinetron kan? cuman qot bisa dikemas lebih baik sampe episodenya cmn 16 dibanding sinetron yg terlalu bertele2 jdi dibilang mrip sinetron bukan berarti jelek tpi secara alir yg kliatan bkin kt inget sm sinetron"",""1785455191481000088"","""",""kdrama_menfess"",""in"",""lOh tAynew lAgi?!"",""0"",""0"",""0"",""https://x.com/stobelitenyu/status/1785455191481000088"",""1344272974480719872"",""stobelitenyu""";
"1785237167192916010,""Tue Apr 30 23:44:21 +0000 2024"",""0"",""@defnotriu plagiat jelek begitu. masih banyak tapi yang suka sama dia ugh."",""1785455177610481882"","""",""defnotriu"",""in"","""",""0"",""0"",""0"",""https://x.com/__ishtar_/status/1785455177610481882"",""206673247"",""__ishtar_""";
"1785455140461490570,""Tue Apr 30 23:44:12 +0000 2024"",""0"",""Haduh band jelek https://t.co/aK6ysTJk1X"",""1785455140461490570"",""https://pbs.twimg.com/media/GMc1_QRawAAd533.jpg"","""",""in"",""Takodana, J-16 Tashtor"",""1"",""1"",""0"",""https://x.com/xvnavenvx/status/1785455140461490570"",""1197024163"",""xvnavenvx""";
"1785455085071528196,""Tue Apr 30 23:43:59 +0000 2024"",""2"",""Enggak maksudnya kalo lu masih zinah (dosa yang paling enak) ya gak usah ngomongin keterkaitan hidup dan agama depan gue napa sih jelek"",""1785455085071528196"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://x.com/reenathena/status/1785455085071528196"",""1026151279947436032"",""reenathena""";
"1785453782593364094,""Tue Apr 30 23:43:50 +0000 2024"",""0"",""@IDGoonerscom lu kalo mau juara mending musim ini pak boss musim depan jerseynya jelek semua @m8arteta"",""1785455051114529034"","""",""IDGoonerscom"",""in"","""",""0"",""1"",""0"",""https://x.com/missingnameee/status/1785455051114529034"",""3020226420"",""missingnameee""";
"1785454944168083662,""Tue Apr 30 23:43:25 +0000 2024"",""0"",""AWOAKWOAKWOK JELEK BGT"",""1785454944168083662"","""","""",""in"",""she / her"",""0"",""0"",""0"",""https://x.com/1day3meals/status/1785454944168083662"",""1250667742501285888"",""1day3meals""";
"1784997073731063949,""Tue Apr 30 23:43:18 +0000 2024"",""3"",""@tarimatsui @driosnb @fujoshi232 Kan emang fansnya mereka sebelumnya tutup telinga semua. Banyak artis thailand yg nggak bisa nyanyi tapi nggak ada yg kritik. Kayaknya di sana terkenal dikit berubah jadi penyanyi padahal suara jelek banget."",""1785454915093184807"","""",""tarimatsui"",""in"","""",""0"",""0"",""0"",""https://x.com/rahasiaemang/status/1785454915093184807"",""1630251865102491648"",""rahasiaemang""";
"1785430188970721341,""Tue Apr 30 23:43:14 +0000 2024"",""0"",""@nmonarizqa mending bikin tweet jelek-jelekin indo kak biar kayak selebtwit living abroad yang onoh "",""1785454897867231639"","""",""nmonarizqa"",""in"",""◐"",""0"",""0"",""0"",""https://x.com/idosdr/status/1785454897867231639"",""88379430"",""idosdr""";
"1785281237755777487,""Tue Apr 30 23:34:18 +0000 2024"",""0"",""@ridwanhr Sayang sekali bentuknya jelek"",""1785452651146248286"","""",""ridwanhr"",""in"",""Indonesia"",""0"",""0"",""0"",""https://x.com/kangdesainmobil/status/1785452651146248286"",""3187046220"",""kangdesainmobil""";
"1785452406719045959,""Tue Apr 30 23:33:20 +0000 2024"",""0"",""yg sebelumnya typonya jelek bgt "",""1785452406719045959"","""","""",""in"",""理大夢"",""0"",""0"",""0"",""https://x.com/gaonjiee/status/1785452406719045959"",""1581329895686561792"",""gaonjiee""";
"1785452395373490277,""Tue Apr 30 23:33:17 +0000 2024"",""0"",""Gasuka banget mimpi kaya gini bikin mood jelek"",""1785452395373490277"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/deactivated_nl/status/1785452395373490277"",""738083168"",""deactivated_nl""";
"1785320194447200689,""Tue Apr 30 23:33:02 +0000 2024"",""0"",""@stay_base Aku dibanjur air sama hyunjin karna dia lagi bosen GABUT LU JELEK BGT HYUN"",""1785452332723118180"","""",""stay_base"",""in"",""01"",""0"",""0"",""0"",""https://x.com/dimplebangchann/status/1785452332723118180"",""3189519384"",""dimplebangchann""";
"1785452273046532507,""Tue Apr 30 23:32:48 +0000 2024"",""1"",""Ga betah nahan2 dari kemarin sebelumnya mohon maaf mbak alis lu jelek banget sumpah."",""1785452273046532507"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/keihisuki/status/1785452273046532507"",""107664328"",""keihisuki""";
"1785451069038018835,""Tue Apr 30 23:32:42 +0000 2024"",""0"",""baik (ortu keluarga tetangga sekolah) maka kemungkinan si anak nyerap kebaikan ini tuh gede. Baik di sini maksudnya bukan yg doyan senyum ga marahan doang ya tapi beneran yg dikondisikan trus sekolahnya juga bukan yg anak²nya bebas ngomong jelek pendidikan karakternya ada "",""1785452245938782446"","""",""bahngfreya"",""in"",""Changbin's smile"",""0"",""1"",""0"",""https://x.com/bahngfreya/status/1785452245938782446"",""1041184608530780160"",""bahngfreya""";
"1785452235700539764,""Tue Apr 30 23:32:39 +0000 2024"",""0"",""Pantes skripsinya jelek wkwk"",""1785452235700539764"","""","""",""in"",""Bumiayu, Indonesia"",""0"",""0"",""0"",""https://x.com/istajib_sh/status/1785452235700539764"",""510413677"",""istajib_sh""";
"1785317741777613046,""Tue Apr 30 23:32:27 +0000 2024"",""0"",""@undipmenfess Jelek amay"",""1785452184861286468"","""",""undipmenfess"",""in"","""",""0"",""0"",""0"",""https://x.com/SiniChekout/status/1785452184861286468"",""1539266314778181632"",""SiniChekout""";
"1785375274634489907,""Tue Apr 30 23:31:12 +0000 2024"",""0"",""@Versi_Jelek @neisrha @heheisdan Jangan sampe lah kalo itu min"",""1785451870787608589"","""",""Versi_Jelek"",""in"",""PT. Mencari Cinta Sejati"",""0"",""0"",""0"",""https://x.com/pmdskd_a14/status/1785451870787608589"",""1723658480542953472"",""pmdskd_a14""";
"1785249954212220964,""Tue Apr 30 23:31:09 +0000 2024"",""0"",""@anindyamut Alisnya emang jelek gitu ya?"",""1785451855277134215"","""",""anindyamut"",""in"","""",""0"",""1"",""0"",""https://x.com/keihisuki/status/1785451855277134215"",""107664328"",""keihisuki""";
"1785249954212220964,""Tue Apr 30 23:30:35 +0000 2024"",""0"",""@anindyamut alisnya jelek bgt"",""1785451712859537836"","""",""anindyamut"",""in"","""",""0"",""0"",""0"",""https://x.com/oceanse_a/status/1785451712859537836"",""1473307836528545793"",""oceanse_a""";
"1785451681981075732,""Tue Apr 30 23:30:27 +0000 2024"",""1"",""replyny jelek semua ayo ges spotifyny juga jangan lupa dinyalain "",""1785451681981075732"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/soonie_horangi/status/1785451681981075732"",""1693565315064684544"",""soonie_horangi""";
"1785257270999474373,""Tue Apr 30 23:30:18 +0000 2024"",""1"",""@um_fess saran aja kalo ke kampus bawa helm jelek aja emang dari dulu ga ada solusi apa gimana padahal banyak yang kehilangan."",""1785451643317936299"","""",""um_fess"",""in"",""she/her"",""0"",""0"",""0"",""https://x.com/anotherrxsa/status/1785451643317936299"",""883679807686324225"",""anotherrxsa""";
"1785341651793412428,""Tue Apr 30 23:30:01 +0000 2024"",""0"",""@undipmenfess Jelek bgt emailnya"",""1785451573281435805"","""",""undipmenfess"",""in"",""Seoul, Republic of Korea"",""0"",""0"",""0"",""https://x.com/cornsaladdeu/status/1785451573281435805"",""1423324008842366978"",""cornsaladdeu""";
"1785451539752243486,""Tue Apr 30 23:29:53 +0000 2024"",""0"",""Anjg?! Jelek banget aktingnya"",""1785451539752243486"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/myyoongles96/status/1785451539752243486"",""78581279"",""myyoongles96""";
"1785426899738779929,""Tue Apr 30 23:29:22 +0000 2024"",""1"",""@HumorJonTampan Semua biar kamu jadi jelek jomblo abadi ngik"",""1785451407837167852"","""",""HumorJonTampan"",""in"",""kab.italy republik ale"",""0"",""1"",""0"",""https://x.com/Bola3Toro/status/1785451407837167852"",""945586880803889152"",""Bola3Toro""";
"1776039851781156975,""Tue Apr 30 23:28:49 +0000 2024"",""0"",""@ernandaputra Desainer jelek sok komentar"",""1785451270977044625"","""",""ernandaputra"",""in"",""Yogyakarta, Indonesia"",""0"",""0"",""0"",""https://x.com/septikalp/status/1785451270977044625"",""4179635124"",""septikalp""";
"1785122398016278873,""Tue Apr 30 23:28:46 +0000 2024"",""0"",""@utdabout kirain wasit epl yg paling jelek"",""1785451255567118718"","""",""utdabout"",""in"",""deka "",""0"",""0"",""0"",""https://x.com/yaelahras/status/1785451255567118718"",""1255106287395717121"",""yaelahras""";
"1785238313408098741,""Tue Apr 30 23:28:41 +0000 2024"",""0"",""@agiansyahvict @kegblgnunfaedh Emang jelek bangetttt kekk ga mikir benerin rumah gitu malah hamburin uang buat pacaran doang"",""1785451237590368434"","""",""agiansyarhalam"",""in"","""",""0"",""0"",""0"",""https://x.com/ratusalsay/status/1785451237590368434"",""1785277053929185280"",""ratusalsay""";
"1785263557824913504,""Tue Apr 30 23:28:33 +0000 2024"",""0"",""@matchamatchaes @Bola_Jakarta Gue tau jelek banget emang ekosistemnya wkwkwk tapi kalo mau sepakbola Indonesia jadi lebih baik emang harus ada yg gerak dengan kekuatan uang sih."",""1785451204203405694"","""",""matchamatchaes"",""in"","""",""0"",""0"",""0"",""https://x.com/4EveredFootball/status/1785451204203405694"",""1527625629604098048"",""4EveredFootball""";
"1785372298737857010,""Tue Apr 30 23:28:33 +0000 2024"",""0"",""@ScuderiaFerrari @Carlossainz55 @Charles_Leclerc kayak jelek"",""1785451201821282585"","""",""ScuderiaFerrari"",""in"",""somewhere in northern italy"",""0"",""0"",""0"",""https://x.com/TesanT_T/status/1785451201821282585"",""1436963974814175232"",""TesanT_T""";
"1785450863374528823,""Tue Apr 30 23:27:12 +0000 2024"",""0"",""still lagu rohani sampai sekarang.. tapi jujur semua lagu bisa aku tangisin kalau emang lagi jelek"",""1785450863374528823"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/rengjana/status/1785450863374528823"",""1651800898522456064"",""rengjana""";
"1785450862401171873,""Tue Apr 30 23:27:12 +0000 2024"",""0"",""SIAPA YG BILANG MBA HYEYOON JELEK????!!! SINI MAJU LO PADAAA!! Spek bidadari cantik kek gini dibilang jelek mata lu pada kemana ha?"",""1785450862401171873"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/astrophilepages/status/1785450862401171873"",""1222799914591293441"",""astrophilepages""";
"1785098653927088547,""Tue Apr 30 23:27:11 +0000 2024"",""0"",""@diaryhijrah08 @alishbaqamra @ustadzkhalid kok provokator sih? lu duluan yang nanya. giliran ada yang jawab malah dibilang provokator. gajelas banget nih akun. hijrahnya kemana? ke arah yang baik atau jelek?"",""1785450858660118808"","""",""diaryhijrah08"",""in"",""Adelaide"",""0"",""0"",""0"",""https://x.com/dahsiredho/status/1785450858660118808"",""1118331919"",""dahsiredho""";
"1785450774618943701,""Tue Apr 30 23:26:51 +0000 2024"",""0"",""ini jerawat jelek bgt anjing kapan ilangnya sih"",""1785450774618943701"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/stviieys/status/1785450774618943701"",""995795858720415744"",""stviieys""";
"1785249954212220964,""Tue Apr 30 23:26:32 +0000 2024"",""0"",""@anindyamut alisnya jelek banget"",""1785450694016946466"","""",""anindyamut"",""in"","""",""0"",""0"",""0"",""https://x.com/uecubit/status/1785450694016946466"",""1146585461613162496"",""uecubit""";
"1785294016764158239,""Tue Apr 30 23:26:16 +0000 2024"",""0"",""@convomfs UI shopee jelek kak isinya banyak bener mana lemot sekali yatuhannn"",""1785450628657127475"","""",""convomfs"",""in"",""wonderland"",""0"",""0"",""0"",""https://x.com/Reetnodui/status/1785450628657127475"",""2921077921"",""Reetnodui""";
"1785272582251700524,""Tue Apr 30 23:25:57 +0000 2024"",""1"",""@fotodakwah Ini lah pentingnya adab. Adab itu hal dasar yg mengatur banyak hal. Kalo adabnya jelek maka hal2 lain tu juga kacau. Akhirnya org2 tsb mikir banyak bgt sih aturan ga boleh ini itu nya . Dan harus dibuat aturan tertulis jelas. Pdhl cukup punya adab karakter baik saja."",""1785450548348780891"","""",""akubukanako"",""in"",""DKI Jakarta, Indonesia"",""0"",""0"",""0"",""https://x.com/akubukanako/status/1785450548348780891"",""778692608"",""akubukanako""";
"1785294016764158239,""Tue Apr 30 23:25:33 +0000 2024"",""0"",""@convomfs di oren aku lebih gampang dapet gratong karena udah pake shopee lebih dulu. kalo ngomongin UI nya oren juga jelek njir mana lemot. kalo pertama buka aplikasi kadang langsung ke shplive agak menggangu sih"",""1785450447131881877"","""",""convomfs"",""in"",""she/her"",""0"",""0"",""0"",""https://x.com/anotherrxsa/status/1785450447131881877"",""883679807686324225"",""anotherrxsa""";
"1785290865168306322,""Tue Apr 30 23:23:57 +0000 2024"",""0"",""@tanyarlfes 1. Dia bukan raja 2. Kalau mau balik ke jaman kerajaan yah semua cewek lebih milih jd istri raja mau jd istri ke 100 pun. Lah dia jelek miskin mana ada yg mau jd istri dia wkwkwkwk mati sendiri sampai mampus 3. Raja banyak istri karena pergi perang. Dia rebahan doang."",""1785450047196565855"","""",""tanyarlfes"",""in"","""",""0"",""0"",""0"",""https://x.com/Sallyuwuwu/status/1785450047196565855"",""1420292231349424130"",""Sallyuwuwu""";
"1785449899938680933,""Tue Apr 30 23:23:22 +0000 2024"",""0"",""jelek bgt gambar lu!!! pulang sana!!! https://t.co/TpNGtO8T2d"",""1785449899938680933"",""https://pbs.twimg.com/media/GMcxOA_aMAAzD7k.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/misuhrebel/status/1785449899938680933"",""1672215555816955904"",""misuhrebel""";
"1785294016764158239,""Tue Apr 30 23:23:05 +0000 2024"",""0"",""@convomfs Aku cewek tapi lebih suka belanja di tiktok kalau buka apk shopee harus bagus sinyalnya soalnya di daerah aku sinyalnya jelek"",""1785449829134680102"","""",""convomfs"",""in"","""",""0"",""0"",""0"",""https://x.com/momochimomota/status/1785449829134680102"",""1547392649232916481"",""momochimomota""";
"1785449782292734128,""Tue Apr 30 23:22:54 +0000 2024"",""0"",""Padahal mah diluar keputusan wasit juga Indonesia mainnya udah jelek."",""1785449782292734128"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://x.com/Reaumurr/status/1785449782292734128"",""1600152174754873345"",""Reaumurr""";
"1785449778475929844,""Tue Apr 30 23:22:53 +0000 2024"",""0"",""Ih jelek banget pusing liat warnanya cok"",""1785449778475929844"","""","""",""in"",""Old Trafford"",""0"",""0"",""0"",""https://x.com/utdriki/status/1785449778475929844"",""1634833899124850689"",""utdriki""";
"1785294016764158239,""Tue Apr 30 23:22:35 +0000 2024"",""0"",""@convomfs UI nya shpee jelek bgt anjg tp isinya lebi murah dan lebi bnyak yg random lucu lucu dan murah"",""1785449701619511597"","""",""convomfs"",""in"",""23"",""0"",""0"",""0"",""https://x.com/skalakaskming/status/1785449701619511597"",""1281047804782108673"",""skalakaskming""";
"1785449688654565876,""Tue Apr 30 23:22:32 +0000 2024"",""0"",""I stan 2 boys yg bucin lpstu saltingnya jelek "",""1785449688654565876"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/xilxasura/status/1785449688654565876"",""1338127780467208193"",""xilxasura""";
"1785276700819161188,""Tue Apr 30 23:22:10 +0000 2024"",""0"",""@neuvixlette Algonya jelek banget Nabe asli Emang suka aneh"",""1785449597730730463"","""",""neuvixlette"",""in"",""Minors DNI | He/Him"",""0"",""1"",""0"",""https://x.com/Diottorei/status/1785449597730730463"",""835745119894568960"",""Diottorei""";
"1785449339990720807,""Tue Apr 30 23:21:09 +0000 2024"",""0"",""duh jelek banget TL ku biasanya isinya estetip. mari kita bersih bersih lagi."",""1785449339990720807"","""","""",""in"",""neverland"",""0"",""0"",""0"",""https://x.com/arunikaisha/status/1785449339990720807"",""1661533782820925440"",""arunikaisha""";
"1785448963711324488,""Tue Apr 30 23:21:01 +0000 2024"",""0"",""mungkin hari ini adalah jelek"",""1785449307430400056"","""",""rengjana"",""in"","""",""0"",""1"",""0"",""https://x.com/rengjana/status/1785449307430400056"",""1651800898522456064"",""rengjana""";
"1785449202157494749,""Tue Apr 30 23:20:37 +0000 2024"",""0"",""foto lah di rumah kontrakan pilih yang paling jelek. padahal rumahnya guede banget tuh di perempatan tahun 2000-an itu pas ngebangun sampe abis miliaran "",""1785449204565106861"","""",""__napadah"",""in"",""di rumah"",""0"",""1"",""0"",""https://x.com/__napadah/status/1785449204565106861"",""2601371911"",""__napadah""";
"1785449163750322301,""Tue Apr 30 23:20:27 +0000 2024"",""0"",""Gue cewek yg emang sering pake shopee gue akui UI shopee jelek anjir bikin sakit mata. Tapi tetep beli mulu disitu gara-gara seller photocard banyak yg gak ada tokped. Terus akun tokped gue itu bau temen gue dapet diskon gue kagak anjinggg"",""1785449163750322301"","""","""",""in"",""so many harsh word"",""0"",""0"",""0"",""https://x.com/punchruyng/status/1785449163750322301"",""1273574462940565504"",""punchruyng""";
"1785446143385800978,""Tue Apr 30 23:20:23 +0000 2024"",""0"",""@convomfs Jelek bgt kurang sopan juga"",""1785449147740664088"","""",""convomfs"",""in"","""",""0"",""0"",""0"",""https://x.com/wonjakey/status/1785449147740664088"",""1204271006841331712"",""wonjakey""";
"1785133881278320710,""Tue Apr 30 23:19:50 +0000 2024"",""0"",""@kdrama_menfess ga rekomen (6/10) ji chang wook jelek di series romance.. dia bagus cuma di genre action"",""1785449007441232233"","""",""kdrama_menfess"",""in"","""",""0"",""0"",""0"",""https://x.com/RM5_bellingham/status/1785449007441232233"",""3167728239"",""RM5_bellingham""";
"1785448561989325214,""Tue Apr 30 23:18:03 +0000 2024"",""0"",""awokawkaowkak julid bgt tapi iya sih jelek bgt body emailnya dah"",""1785448561989325214"","""","""",""in"",""very personal account"",""0"",""1"",""0"",""https://x.com/tsukishimiaaw/status/1785448561989325214"",""1389566431977607173"",""tsukishimiaaw""";
"1785256080211415136,""Tue Apr 30 23:17:32 +0000 2024"",""0"",""@panditfootball betul.. tapi faktor luck dan kegigihan pemain indonesia yg suka nyuri peluang faktor besar jg yg bs nentuin indonesia memenangkan peetandingan. Direnggu begitu aja sm keputusan2 kontroversial wasit. justru yg buat sepakbola seru itu ktika tim jelek tiba2 bs perform mengejutkan!"",""1785448431810728240"","""",""panditfootball"",""in"","""",""0"",""0"",""0"",""https://x.com/Declan41Nasi/status/1785448431810728240"",""1548796951365201920"",""Declan41Nasi""";
